open_price,close_price,high_price,low_price,volume,verdict
323.15,328.63,326.7,325.3,1692040,Buy
192.68,188.85,187.5,196.8,2343796,Buy
360.64,365.82,366.2,360.0,1066359,Buy
306.68,310.69,307.3,311.0,2047781,Buy
403.52,400.94,406.0,398.5,1050700,Sell
189.49,187.54,184.9,194.4,1051174,Buy
374.0,376.89,377.5,373.3,1754591,Buy
122.71,121.75,120.9,124.0,2204133,Buy
399.49,398.3,402.4,395.5,2638925,Buy
120.15,119.18,118.3,121.5,2928416,Buy
371.16,373.81,373.7,371.3,1677938,Sell
108.26,110.49,109.1,108.7,3189510,Buy
410.51,405.3,411.8,404.0,1050725,Buy
108.18,110.46,109.1,108.6,3500400,Buy
111.0,112.09,110.8,111.7,1121858,Sell
403.64,400.98,405.9,398.8,1112985,Sell
244.99,244.62,243.0,248.5,1050721,Buy
257.12,256.67,254.3,261.4,1050772,Sell
190.3,185.79,183.2,195.9,1296411,Sell
288.47,290.8,286.6,293.9,1051032,Sell
108.07,110.41,109.0,108.5,3421673,Buy
134.26,131.75,131.2,135.9,1145166,Buy
410.28,405.19,411.7,403.8,1050700,Buy
381.38,383.47,384.7,380.1,1565583,Buy
125.83,123.77,122.9,127.5,1050820,Buy
109.53,111.19,109.9,110.1,1369084,Buy
214.61,213.23,210.6,219.4,1051289,Buy
127.04,125.09,124.0,129.1,2648429,Buy
108.06,110.4,109.0,108.5,3500400,Buy
129.81,127.79,127.2,131.4,1053502,Buy
376.29,379.49,381.1,374.7,2411222,Buy
281.67,284.85,282.2,285.4,1051465,Buy
407.3,403.48,409.2,401.7,1050701,Sell
307.69,311.82,309.6,310.9,1491594,Buy
339.75,344.11,342.3,341.7,1051539,Buy
387.08,388.38,390.6,384.7,1232427,Buy
159.51,155.71,154.3,163.4,2391923,Buy
187.8,182.11,180.9,191.9,1050826,Sell
117.91,117.12,116.2,119.1,1061286,Sell
312.94,315.75,312.3,317.6,1240674,Sell
194.89,191.98,189.1,200.7,3350809,Buy
207.11,205.51,203.1,211.8,1294758,Buy
410.63,405.34,411.9,404.1,1059361,Sell
364.11,368.59,368.5,364.0,1055970,Buy
164.78,160.91,160.1,167.8,1158588,Buy
223.56,221.17,219.0,228.3,1487565,Buy
325.92,329.82,327.3,329.1,1056146,Sell
410.72,405.38,412.0,404.1,1050772,Buy
265.17,266.49,262.8,270.5,1051294,Buy
164.22,159.9,157.8,169.2,3500400,Buy
233.21,231.84,227.7,239.9,1072462,Sell
117.56,116.79,115.8,118.8,1065714,Sell
139.53,135.92,134.9,142.3,2279762,Buy
380.2,382.42,383.6,379.0,1670571,Buy
388.07,389.39,391.8,385.7,1193485,Buy
382.58,384.62,385.8,381.4,1055935,Buy
218.58,217.59,214.1,224.8,3461526,Buy
330.3,334.36,332.1,333.2,1618700,Buy
374.74,377.63,378.3,374.0,1203495,Buy
355.2,360.49,359.5,356.2,3500400,Buy
397.37,396.49,400.4,393.6,1092229,Buy
207.3,205.3,204.3,210.4,1050700,Buy
108.07,110.41,109.0,108.5,1729437,Buy
353.13,358.16,357.3,353.9,1104562,Buy
110.96,112.11,110.9,111.7,1434646,Buy
151.59,148.74,147.3,155.2,3063029,Buy
114.17,114.55,113.4,115.2,3500400,Buy
287.56,289.54,284.6,294.0,2983730,Sell
113.2,113.79,112.7,114.0,3149185,Buy
347.85,350.65,350.1,348.7,1050731,Sell
121.63,120.47,119.6,122.9,1083408,Buy
394.57,394.23,397.4,391.4,1702725,Sell
127.14,125.32,124.4,128.9,3083126,Buy
108.06,110.4,109.0,108.5,3500400,Buy
172.1,168.11,167.8,174.7,1053810,Buy
198.09,196.0,193.6,202.7,1122313,Buy
334.67,337.95,334.9,338.4,1606997,Sell
205.93,201.85,199.7,210.6,1050700,Sell
180.4,176.32,174.6,184.8,1063199,Buy
111.49,112.66,111.5,112.1,2046287,Buy
376.65,378.32,379.1,375.8,1082547,Sell
370.62,373.29,374.2,369.6,1050967,Sell
397.81,396.83,400.8,393.8,1064569,Buy
390.74,391.63,395.0,387.2,1074876,Buy
283.1,286.95,284.1,287.0,1080187,Buy
410.1,405.11,411.5,403.7,1050700,Buy
235.62,234.49,229.7,243.0,1091620,Sell
132.3,129.87,129.1,134.3,2503795,Buy
281.06,283.41,279.2,286.8,2497134,Buy
172.88,170.56,169.3,176.1,1051720,Buy
334.86,338.6,336.2,337.6,1119435,Sell
319.81,325.11,323.2,322.0,1090602,Buy
395.87,395.55,399.1,392.4,1120054,Buy
332.61,336.05,332.5,336.7,1057971,Sell
324.44,330.32,327.8,327.0,1054492,Buy
272.45,275.85,271.4,278.2,2576064,Buy
225.09,221.9,219.2,230.4,1058292,Sell
108.19,110.46,109.1,108.6,1516324,Buy
119.59,118.55,117.4,121.2,1744434,Buy
139.61,135.75,134.5,142.6,3120834,Sell
173.9,169.3,168.1,177.7,1050931,Sell
184.24,180.29,179.0,188.2,2112553,Buy
398.9,397.57,401.6,394.9,1050799,Sell
142.22,138.72,137.0,146.2,2280639,Buy
114.61,114.76,113.5,115.8,1362156,Buy
309.11,313.37,310.1,313.5,2145929,Buy
309.97,313.29,310.8,313.3,1225626,Buy
108.12,110.43,109.0,108.5,3498685,Buy
400.78,399.02,403.3,396.5,1217178,Sell
306.99,310.93,306.6,312.5,3473238,Buy
213.81,211.18,208.1,219.6,1304517,Buy
193.08,188.85,185.2,200.3,3402499,Sell
171.26,166.73,164.1,176.8,2818921,Sell
400.6,399.1,403.6,396.2,1099772,Buy
115.18,115.3,114.2,116.3,3086741,Buy
410.79,405.4,412.0,404.2,1050700,Sell
407.5,403.6,409.3,401.8,1050726,Sell
150.67,146.14,144.8,154.1,1050888,Sell
204.37,202.87,200.7,208.7,1278819,Buy
162.07,157.67,156.1,166.0,2652510,Buy
377.73,380.33,381.1,376.8,1051866,Buy
365.2,368.64,368.9,365.0,1052180,Buy
114.76,114.76,113.6,115.9,3350996,Buy
278.61,282.15,279.1,282.8,1537184,Buy
108.18,110.45,109.1,108.6,1322444,Buy
175.73,170.57,167.8,181.8,1635189,Sell
176.02,173.2,170.8,181.1,1455688,Buy
410.21,405.15,411.6,403.8,1050700,Sell
169.33,165.53,164.7,172.5,1919799,Buy
147.28,143.35,142.5,150.1,1053383,Buy
178.43,175.44,174.6,181.5,2045588,Buy
203.7,200.39,198.0,208.8,1051418,Sell
115.65,115.59,114.6,116.6,2111116,Buy
167.54,163.87,162.8,171.0,1375463,Buy
112.91,113.46,112.3,113.8,3398518,Buy
374.21,376.17,376.0,374.4,1110402,Sell
147.9,143.89,142.6,151.4,1980132,Buy
258.15,259.21,255.7,263.3,1428684,Buy
398.52,397.1,401.2,394.4,1050700,Sell
399.1,397.81,401.9,395.0,2388513,Buy
386.74,388.13,390.7,384.1,1152106,Buy
295.44,300.34,297.5,299.1,1612987,Buy
138.66,135.09,134.0,141.4,1092706,Sell
312.42,317.33,313.6,317.0,3373787,Buy
108.38,110.55,109.2,108.8,2126491,Buy
410.17,405.14,411.6,403.8,1050707,Buy
402.8,400.5,405.3,398.1,1374038,Buy
180.93,178.5,176.3,185.6,1262185,Buy
165.44,160.65,159.1,169.7,2116165,Sell
108.11,110.42,109.0,108.5,3500400,Buy
347.51,352.79,351.5,348.8,1050703,Buy
180.32,177.2,175.5,184.4,1245600,Buy
158.7,154.68,153.2,162.4,1052457,Buy
283.04,286.76,284.4,286.0,1051394,Buy
170.87,166.39,164.4,175.4,1050709,Sell
409.07,404.55,410.7,402.9,1050701,Sell
387.28,388.22,390.3,385.0,1050700,Sell
406.53,402.97,408.5,401.1,1076504,Sell
218.43,214.39,211.1,224.7,2983385,Sell
401.7,399.55,404.0,397.2,1053181,Sell
402.66,400.32,405.2,397.9,1056402,Sell
300.78,305.42,302.1,304.8,2935181,Buy
365.26,368.54,369.4,364.3,1050700,Sell
148.62,144.17,143.5,151.3,1050947,Sell
402.49,400.22,405.0,397.7,1061101,Sell
123.8,122.05,120.9,125.9,2985110,Buy
410.6,405.33,411.9,404.1,1050700,Sell
166.98,163.24,161.8,170.8,1239729,Buy
197.12,193.17,191.0,202.0,1259150,Sell
310.39,313.76,310.4,314.7,1054578,Sell
369.97,372.68,373.6,369.2,1050758,Sell
286.33,289.13,285.8,291.1,1062204,Buy
270.13,272.13,267.9,276.1,1122613,Buy
157.76,154.03,152.3,161.9,3438495,Buy
114.8,114.9,113.7,116.0,2962999,Buy
108.34,110.53,109.2,108.8,1770173,Buy
190.26,185.95,185.4,193.4,1050700,Sell
236.51,235.06,231.1,243.1,3018519,Buy
131.91,129.32,128.5,133.9,1506643,Buy
142.8,139.58,139.1,144.8,2658101,Buy
343.66,348.56,345.8,346.6,1481065,Buy
359.88,363.76,363.5,360.2,1104767,Buy
383.18,384.83,387.0,380.9,1050700,Sell
340.64,345.42,344.3,341.7,1050700,Buy
127.63,125.4,124.3,129.7,1230625,Buy
363.21,367.11,367.2,363.0,1050700,Buy
110.97,112.09,110.9,111.6,1809861,Buy
215.27,215.71,212.8,220.1,1065087,Buy
147.87,143.72,142.5,151.3,1093446,Sell
315.21,319.92,317.5,318.2,1050702,Buy
314.0,319.79,316.1,318.2,1145574,Buy
357.61,361.27,360.7,358.2,1057965,Sell
177.75,174.24,172.2,182.6,3203004,Buy
405.19,402.19,407.6,399.8,1050700,Buy
141.88,138.56,137.4,144.9,3333421,Buy
366.95,371.27,371.3,366.9,1421106,Buy
124.58,122.92,121.9,126.4,2676999,Buy
124.12,122.02,121.2,125.8,1235350,Sell
406.58,402.96,408.4,401.1,1060786,Sell
157.27,153.16,151.6,161.4,2782288,Buy
116.18,115.92,115.0,117.1,1638266,Buy
117.89,117.42,116.4,119.0,2721718,Buy
304.73,308.35,305.7,308.4,2039935,Buy
148.0,145.02,144.0,150.9,1196751,Buy
376.6,379.16,380.1,375.5,1369455,Buy
410.75,405.39,412.0,404.2,1053778,Sell
125.21,123.88,123.1,126.7,2934341,Buy
163.05,158.36,156.8,167.3,1348168,Sell
191.41,188.91,187.8,194.8,2152061,Buy
335.48,340.88,338.2,338.3,2100502,Buy
110.85,112.02,110.7,111.6,3477588,Buy
325.47,330.58,328.6,327.9,1054517,Buy
290.03,292.6,289.3,294.8,1192095,Buy
230.71,230.43,226.8,236.4,1097938,Buy
297.27,303.46,299.9,301.7,3412838,Buy
108.06,110.4,109.0,108.5,3500400,Buy
108.06,110.4,109.0,108.5,3500400,Buy
161.0,157.08,155.4,165.3,3320722,Buy
248.79,250.28,246.7,254.1,1402948,Buy
303.56,308.04,303.9,308.4,1050727,Buy
308.03,313.33,310.5,311.5,1066250,Buy
137.16,134.93,133.7,139.8,3179857,Buy
406.06,402.63,408.1,400.7,1051476,Sell
119.98,119.39,118.7,120.9,1886802,Buy
117.34,116.95,116.0,118.4,3198054,Buy
382.97,384.24,385.6,381.7,1051631,Sell
410.42,405.26,411.8,404.0,1050702,Sell
405.31,402.15,407.4,400.1,2222123,Sell
110.22,111.68,110.5,110.8,1808507,Buy
147.62,142.87,141.3,151.6,1410435,Sell
123.5,121.86,121.0,125.0,1054656,Buy
310.43,315.16,312.8,313.5,1090291,Buy
404.88,401.97,407.1,399.8,1206024,Buy
108.07,110.41,109.0,108.5,3442367,Buy
375.26,377.71,377.8,375.1,1078072,Sell
405.37,402.25,407.7,400.0,1050777,Buy
245.57,246.15,243.0,250.5,1059920,Buy
404.34,401.51,406.7,399.2,1051403,Sell
152.19,149.1,148.0,155.1,1796934,Buy
115.11,115.08,114.0,116.1,1101504,Buy
325.56,328.98,325.2,330.1,1083226,Sell
268.39,268.3,263.8,275.0,2617277,Sell
136.95,133.98,132.9,139.6,1643305,Buy
247.39,247.05,243.1,253.6,1132590,Buy
401.07,399.2,403.6,396.7,2011604,Sell
128.89,126.78,125.7,131.0,2959086,Buy
140.18,137.22,136.3,142.7,1580247,Buy
113.32,113.85,112.7,114.2,3162734,Buy
405.1,402.06,407.4,399.8,1050701,Sell
186.57,183.28,181.3,191.3,2952012,Buy
404.03,401.16,406.1,399.1,1050700,Sell
162.82,160.04,158.6,166.5,3315612,Buy
164.92,161.88,160.2,168.9,1336805,Buy
161.12,158.27,157.0,164.4,1251315,Buy
403.66,401.1,406.2,398.6,1050775,Buy
148.08,144.59,143.9,150.6,3315525,Buy
116.01,115.79,114.8,117.1,3399317,Buy
216.28,214.13,208.8,224.4,2466767,Sell
263.71,267.51,264.9,267.3,2554792,Buy
131.38,129.2,128.6,133.0,1622415,Buy
257.14,259.6,255.1,263.4,2661427,Buy
165.26,162.47,160.6,169.4,3492731,Buy
108.79,110.76,109.4,109.3,2998355,Buy
410.24,405.16,411.6,403.8,1050711,Sell
116.46,116.04,114.9,117.8,3410335,Buy
324.93,329.79,327.2,328.2,1604006,Buy
314.51,320.4,317.8,317.5,1056647,Buy
144.41,141.89,141.1,146.6,1636616,Buy
173.85,170.53,169.2,177.5,2179565,Buy
122.62,121.03,120.3,123.9,1051723,Buy
320.27,325.33,322.5,323.6,1290322,Buy
165.01,161.66,159.6,169.7,3474994,Buy
364.21,367.13,366.3,365.1,1476142,Sell
401.0,399.07,403.5,396.6,1050707,Sell
315.7,319.16,317.3,318.4,1052208,Buy
137.67,134.73,133.7,140.2,3031155,Buy
109.19,110.97,109.7,109.7,2308908,Sell
185.45,180.83,179.9,189.2,1368847,Buy
109.25,111.06,109.8,109.7,3101210,Buy
194.46,190.81,188.8,199.1,1062799,Buy
374.29,376.39,376.7,374.2,1069751,Sell
201.87,200.66,198.5,206.0,1052883,Buy
261.23,261.84,257.1,268.2,2399063,Buy
410.8,405.4,412.0,404.2,1050700,Sell
109.36,111.09,109.8,109.9,3500400,Buy
113.98,114.45,113.4,114.8,1075866,Buy
144.33,140.0,139.0,147.4,1050818,Sell
134.69,132.0,131.1,136.9,2836904,Buy
395.52,395.28,398.9,391.9,3238339,Buy
157.94,153.5,151.6,162.4,3140292,Sell
114.69,114.91,113.7,115.9,3421250,Buy
116.39,116.14,115.1,117.5,2065836,Buy
370.83,372.82,373.1,370.7,1052434,Sell
329.97,334.52,332.5,332.5,1195804,Buy
359.51,362.95,361.8,360.8,1180974,Sell
397.9,396.97,400.9,394.0,1871971,Buy
295.58,296.87,293.5,300.1,1050700,Sell
110.72,111.9,110.7,111.4,3239606,Sell
196.82,192.16,190.2,201.6,1231057,Sell
122.63,121.45,120.6,123.9,2049086,Buy
369.25,371.88,371.8,369.3,1057896,Sell
290.73,294.06,291.5,294.4,1050700,Buy
347.81,352.54,350.5,350.0,1069797,Buy
111.61,112.6,111.4,112.4,3423616,Buy
181.48,178.68,176.9,185.9,3174280,Buy
401.86,399.67,404.1,397.4,1050752,Sell
245.72,244.91,242.2,250.3,1050706,Sell
130.76,128.77,127.8,132.8,2904620,Buy
109.04,110.9,109.6,109.6,2677010,Buy
145.58,143.06,142.1,148.2,1197651,Buy
311.85,314.31,311.0,316.2,1099365,Sell
313.38,316.35,312.6,317.9,1051915,Sell
220.1,218.16,214.6,226.4,1067325,Buy
108.81,110.79,109.4,109.3,2744239,Buy
108.05,110.4,109.0,108.5,3500400,Buy
125.14,123.58,122.9,126.5,2217964,Buy
380.63,381.96,383.7,378.9,1050725,Sell
192.6,191.53,189.0,197.3,1660853,Buy
333.81,337.02,335.1,336.3,1050713,Sell
337.99,342.33,340.6,340.2,2903375,Buy
151.78,148.01,146.5,155.6,3500400,Buy
142.83,139.18,137.5,146.7,2414746,Buy
114.12,114.61,113.6,114.9,1271438,Buy
250.78,250.43,245.8,257.6,1257746,Sell
146.04,142.58,141.2,149.5,2884367,Buy
110.71,111.96,110.7,111.4,3485277,Buy
362.47,366.15,366.1,362.5,1050815,Buy
398.25,397.22,401.4,394.1,1050706,Buy
226.23,227.56,223.9,231.9,3500400,Buy
308.82,312.78,309.4,312.8,1288813,Buy
239.67,239.66,237.2,244.2,3263478,Buy
317.03,322.57,319.5,320.6,1423174,Buy
336.61,341.73,339.4,339.4,3476648,Buy
172.56,168.0,166.3,176.9,1067496,Sell
331.28,335.29,332.7,334.1,1400173,Sell
195.95,191.8,188.9,201.9,2297168,Sell
391.53,391.67,394.6,388.7,1172168,Sell
369.9,373.27,374.2,368.9,1050823,Buy
215.44,213.36,210.9,220.3,1120108,Buy
130.87,128.25,127.6,132.5,1077014,Buy
114.03,114.42,113.3,115.0,3155313,Buy
199.68,196.41,193.1,206.1,2431310,Buy
142.79,139.01,137.2,147.0,3500400,Buy
368.97,371.45,371.3,369.1,1202136,Sell
314.83,319.38,315.5,319.7,1590842,Buy
342.23,346.68,344.5,344.6,1051178,Buy
125.78,123.98,122.7,128.1,3374256,Buy
404.21,401.45,406.6,399.1,1058530,Sell
410.64,405.34,411.9,404.1,1056163,Sell
109.26,111.06,109.7,109.8,3500400,Buy
144.93,142.25,141.3,147.5,3313797,Buy
143.25,140.74,140.2,145.1,1058307,Buy
275.89,277.79,274.4,280.9,3437111,Buy
179.9,176.63,174.8,184.4,1158698,Buy
128.8,126.1,125.4,130.6,1050706,Sell
382.56,383.98,386.0,380.4,1054358,Sell
111.49,112.4,111.1,112.4,1087606,Sell
227.87,226.14,223.5,232.8,1069193,Buy
226.05,223.63,220.6,231.7,1575620,Sell
404.89,401.89,407.0,399.8,1247552,Sell
139.96,137.23,136.2,142.5,3074539,Buy
383.92,385.5,387.2,382.2,1120206,Buy
205.54,202.36,199.7,211.1,1098050,Buy
194.08,193.33,192.1,197.2,1051254,Buy
119.97,118.75,117.7,121.5,1057093,Sell
340.19,344.38,342.3,342.6,1059206,Sell
171.28,169.4,167.9,174.7,3330370,Buy
112.91,113.47,112.4,113.5,1116286,Buy
212.07,211.31,209.9,215.4,1050702,Buy
110.78,111.97,110.7,111.5,1490479,Buy
336.4,341.32,338.9,339.2,1119924,Buy
396.51,395.72,399.5,392.7,1050701,Sell
108.27,110.49,109.1,108.7,3500400,Buy
108.94,110.84,109.5,109.4,1265767,Buy
120.77,119.67,118.7,122.3,3468038,Buy
331.75,336.57,334.3,334.3,1060722,Buy
108.17,110.45,109.1,108.6,2405514,Buy
410.75,405.39,412.0,404.2,1050728,Buy
181.15,176.56,173.5,187.4,1734301,Sell
170.36,167.34,166.6,173.3,2109211,Buy
246.62,246.63,242.6,252.8,1064265,Buy
265.03,266.81,262.8,270.6,1182326,Buy
152.07,147.89,147.1,155.1,1159986,Buy
111.6,112.59,111.4,112.4,3441454,Buy
271.91,272.05,268.3,277.3,1051086,Sell
209.8,206.05,204.2,214.3,1103394,Sell
202.3,199.55,196.6,208.1,2826893,Buy
226.52,226.4,223.4,231.8,1120179,Buy
211.09,210.36,207.4,216.6,3500400,Buy
118.42,117.91,116.9,119.7,2776491,Buy
407.31,403.48,409.3,401.5,1050700,Sell
110.42,111.84,110.6,111.0,3317986,Buy
265.86,269.64,266.7,270.2,1487048,Buy
393.74,393.63,397.0,390.3,1083703,Buy
109.11,110.93,109.6,109.6,1124316,Sell
158.15,155.25,153.5,162.2,2197708,Buy
320.08,323.42,319.8,324.5,1156957,Sell
132.65,130.86,129.7,135.0,3500400,Buy
187.97,184.37,181.6,193.5,1483875,Buy
203.69,200.41,196.5,210.7,1978285,Sell
137.81,134.37,133.4,140.3,1056605,Buy
333.04,338.19,336.6,334.9,1104039,Buy
404.41,401.69,406.8,399.3,1072963,Buy
108.27,110.49,109.1,108.7,2248857,Buy
110.39,111.76,110.5,111.1,3500400,Buy
309.97,313.48,311.3,312.9,1050704,Sell
388.34,389.02,391.6,385.8,1701550,Sell
307.62,310.87,308.3,310.9,1053495,Sell
404.04,401.34,406.3,399.1,1050710,Sell
410.8,405.4,412.0,404.2,1050700,Sell
134.34,131.67,130.5,136.9,1598858,Buy
347.57,351.64,349.8,349.5,1170465,Buy
110.82,112.06,110.8,111.5,2340620,Buy
197.6,197.11,194.2,202.7,3477696,Buy
108.22,110.47,109.1,108.6,2982889,Buy
267.87,270.72,265.2,275.1,2224425,Buy
148.38,143.81,142.2,152.5,2823482,Sell
130.08,127.81,127.0,131.9,2238613,Buy
206.45,206.9,205.4,209.7,2949302,Buy
133.93,130.68,129.8,136.3,2282693,Buy
345.1,350.8,349.2,346.7,1050797,Buy
336.52,341.96,339.5,339.4,1994891,Buy
254.59,254.41,251.4,259.6,1135378,Buy
109.71,111.32,110.1,110.2,1051821,Buy
108.38,110.54,109.2,108.8,1461465,Buy
125.51,124.07,122.9,127.5,3450489,Buy
271.22,271.79,266.9,277.9,3257428,Sell
301.84,307.66,305.5,304.4,1089242,Buy
236.49,236.76,234.3,240.8,1612174,Buy
144.22,141.26,140.3,146.8,1306036,Buy
358.41,362.45,362.2,358.6,1050700,Buy
236.51,233.67,230.3,242.5,1051031,Sell
270.69,271.85,268.9,275.0,1050701,Sell
156.19,151.54,149.5,161.0,1322967,Sell
213.94,211.78,209.4,218.8,1575496,Buy
397.85,396.64,400.3,394.2,1050727,Sell
195.67,190.05,186.2,203.4,1144585,Sell
173.36,168.79,167.1,177.7,1050824,Sell
326.78,331.39,329.4,328.9,1050812,Buy
153.09,149.59,148.7,155.7,1051093,Buy
153.28,148.57,147.9,156.0,1050717,Sell
315.61,318.68,315.4,319.5,1051102,Sell
161.71,157.23,155.5,166.2,2745691,Buy
373.62,376.64,377.0,373.1,1177885,Buy
143.36,139.14,138.6,145.7,1051201,Sell
209.83,206.18,203.8,215.1,2484224,Sell
371.77,374.94,375.0,371.8,2744744,Buy
112.27,113.11,112.0,113.0,3500400,Buy
108.06,110.4,109.0,108.5,2250116,Buy
115.5,115.48,114.4,116.5,1171725,Buy
108.31,110.52,109.2,108.7,3500400,Buy
117.68,117.0,115.9,119.1,3464623,Buy
406.0,402.71,408.2,400.6,2188013,Buy
110.07,111.58,110.3,110.8,2924741,Buy
321.94,327.48,323.2,326.7,1312320,Buy
109.09,110.94,109.6,109.6,1999392,Buy
323.72,328.91,326.4,326.5,1050724,Buy
208.51,205.11,202.6,214.0,2024520,Sell
403.84,401.21,406.1,399.0,1052909,Sell
114.16,114.23,113.0,115.3,1050772,Sell
271.64,272.24,269.7,275.6,1050700,Sell
307.45,311.63,308.6,311.3,1087202,Buy
405.72,402.47,407.8,400.4,1052617,Sell
140.86,137.91,136.7,143.7,3493341,Buy
139.11,135.95,135.2,141.5,1467283,Buy
186.0,181.78,179.8,190.7,2001810,Buy
307.34,310.81,307.5,311.5,1909124,Buy
174.17,171.78,170.8,177.2,1165170,Buy
117.62,117.01,116.1,118.6,1091822,Buy
110.11,111.56,110.3,110.7,1163193,Buy
247.75,248.14,244.6,253.3,1988265,Buy
151.13,147.24,146.3,154.2,1957008,Buy
166.36,163.8,163.1,169.1,2339419,Buy
117.34,116.88,115.7,119.0,3461716,Buy
266.86,270.65,268.8,269.7,1594542,Buy
207.93,204.94,202.3,213.5,1301213,Buy
341.25,345.72,343.3,344.0,1169518,Buy
396.74,395.96,399.6,393.1,1130643,Buy
323.43,329.28,326.9,325.8,1129670,Buy
342.52,347.11,344.8,345.1,1247886,Buy
249.07,248.86,245.6,254.4,1067662,Buy
303.6,307.56,304.5,307.5,1169591,Buy
198.85,197.48,195.6,202.8,1653909,Buy
392.84,392.28,395.0,390.1,1067677,Sell
108.1,110.42,109.0,108.5,3500400,Buy
218.51,216.06,212.8,224.7,2903705,Buy
129.35,126.8,125.6,131.9,1146983,Buy
410.6,405.33,411.9,404.1,1050700,Sell
368.62,372.58,372.6,368.4,1050989,Buy
302.39,303.83,299.3,308.1,1050701,Sell
302.21,306.39,303.4,306.1,3299822,Buy
407.27,403.48,409.2,401.6,1050700,Sell
269.17,271.45,267.7,274.5,1079298,Buy
289.6,291.35,286.6,295.8,2204617,Sell
119.33,118.63,117.6,120.7,3025525,Buy
348.51,352.79,351.4,350.0,1052326,Buy
115.44,115.25,114.2,116.5,1059984,Sell
231.72,233.57,231.2,235.7,1618756,Buy
380.71,382.62,384.5,378.6,1050744,Buy
407.22,403.46,409.2,401.6,1358468,Buy
110.58,111.86,110.6,111.3,3020352,Buy
383.29,384.56,386.1,381.8,1050954,Sell
351.28,354.39,353.8,352.2,1215075,Sell
237.71,236.94,234.6,241.8,1050701,Buy
358.37,363.82,363.6,358.5,1064362,Buy
108.08,110.41,109.0,108.5,2195316,Buy
321.75,325.06,322.8,324.7,1086228,Sell
304.85,308.34,305.0,309.2,1102456,Buy
121.25,120.22,119.3,122.6,3500400,Buy
410.77,405.39,412.0,404.2,1050700,Sell
208.96,206.93,204.0,214.6,1716724,Buy
172.53,169.21,167.2,177.1,3058264,Buy
306.83,311.74,309.8,309.5,1275968,Buy
362.85,366.37,365.6,363.7,1051161,Sell
317.1,322.55,320.8,319.1,1112901,Buy
305.49,308.5,304.8,310.3,1380844,Sell
285.71,288.69,286.1,289.5,1082594,Buy
213.07,211.76,209.6,217.7,3500400,Buy
108.68,110.7,109.4,109.2,3069539,Buy
111.15,112.26,111.1,111.8,1087941,Buy
214.47,211.88,209.7,219.4,1457785,Buy
290.79,292.55,288.6,296.2,1358405,Sell
163.18,159.68,158.6,166.7,1783779,Buy
337.16,339.74,337.4,340.3,1724098,Sell
120.72,119.08,118.0,122.4,2185740,Sell
126.71,125.03,124.7,127.6,1050700,Buy
350.22,354.98,354.0,351.3,2214224,Buy
152.11,148.83,147.8,155.3,3007487,Buy
111.06,112.31,111.1,111.7,3500400,Buy
117.7,117.35,116.4,118.8,2399451,Buy
109.96,111.5,110.3,110.5,2836118,Buy
262.64,262.62,258.6,268.6,1050719,Sell
108.12,110.43,109.0,108.5,1062854,Buy
355.53,359.96,358.8,356.8,2100227,Buy
115.24,115.18,114.0,116.4,2385255,Buy
295.7,299.27,297.2,298.6,1051270,Buy
137.32,133.51,133.2,139.2,1054206,Sell
112.44,113.24,112.1,113.2,3500400,Buy
407.99,403.93,409.9,402.1,1050700,Sell
407.98,403.91,409.8,402.2,1067594,Sell
171.82,168.17,167.1,175.1,1050702,Buy
278.64,280.28,276.0,284.9,1571963,Sell
259.1,259.22,254.2,266.4,1060243,Sell
389.66,390.5,393.6,386.5,1050701,Buy
165.42,160.74,159.4,169.5,1126374,Sell
300.76,304.78,302.6,303.7,1068569,Buy
109.45,111.14,109.9,110.0,3500400,Buy
278.77,282.69,277.1,286.1,3500400,Buy
408.71,404.35,410.4,402.7,1050710,Sell
377.26,379.86,381.1,375.8,1053037,Buy
364.32,367.55,366.9,365.1,1106394,Sell
265.81,267.26,264.5,269.8,1340895,Buy
246.74,247.44,244.7,251.3,1067517,Buy
110.94,112.13,110.9,111.6,3500400,Buy
118.38,117.49,116.5,119.7,1052566,Sell
140.95,138.63,138.4,142.4,1531539,Buy
406.61,403.05,408.5,401.2,1050802,Sell
145.24,141.1,140.3,147.9,1090849,Sell
377.11,379.72,380.4,376.5,1096771,Buy
410.8,405.4,412.0,404.2,1050727,Buy
353.75,357.79,357.0,354.6,1197307,Buy
237.8,236.54,233.0,243.7,1659657,Buy
141.23,137.52,136.4,144.2,1193730,Buy
139.34,135.99,135.1,141.9,1076922,Buy
355.22,359.27,358.0,356.6,3457144,Buy
122.71,121.01,119.9,124.6,1051340,Sell
117.1,116.62,115.8,118.0,1132649,Buy
142.02,138.27,137.2,145.0,1514602,Buy
303.79,307.62,304.0,308.2,1050701,Buy
366.21,369.86,370.1,365.8,1050842,Buy
409.95,405.03,411.4,403.6,1051623,Sell
109.59,111.25,109.9,110.2,2540228,Buy
119.56,118.69,117.7,121.0,3293792,Buy
339.25,345.11,342.1,342.5,2752015,Buy
177.35,174.27,172.1,182.0,1110307,Buy
410.78,405.4,412.0,404.2,1050703,Buy
210.84,208.93,206.6,215.6,2632066,Buy
396.18,395.46,399.1,392.5,1051260,Sell
110.54,111.82,110.6,111.2,2478788,Buy
108.46,110.59,109.2,108.9,2812066,Buy
119.89,118.91,117.8,121.5,3443433,Buy
129.11,126.31,125.4,131.3,3338672,Sell
